id,crop_id,market_id,date,min_price,max_price,modal_price,arrival_qty,source,created_at
p7850da10-65bb-4000-8000-223fba99-2d4,c0000001-0003-4000-8000-000000000003,m0000001-0021-4000-8000-000000000021,2024-05-29,13.8,20.14,16.97,942,AGMARKNET,2024-05-29 00:00:00
pa66a753e-0780-4000-8000-228af596-031,c0000001-0009-4000-8000-000000000009,m0000001-0026-4000-8000-000000000026,2024-05-29,22.48,33.72,28.1,522,AGMARKNET,2024-05-29 00:00:00
p2cac3818-2b39-4000-8000-4b2bce10-536,c0000001-0020-4000-8000-000000000020,m0000001-0001-4000-8000-000000000001,2024-05-29,51.03,66.73,58.88,3536,AGMARKNET,2024-05-29 00:00:00
p2e82e464-b8ed-4000-8000-2fa2b027-b8d,c0000001-0021-4000-8000-000000000021,m0000001-0029-4000-8000-000000000029,2024-05-29,25.53,32.81,29.17,4849,AGMARKNET,2024-05-29 00:00:00
pceda4ba7-ef84-4000-8000-75a37afc-b0f,c0000001-0023-4000-8000-000000000023,m0000001-0004-4000-8000-000000000004,2024-05-29,52.5,75.82,64.16,1466,AGMARKNET,2024-05-29 00:00:00
p9d19dce5-a405-4000-8000-12f31749-cef,c0000001-0027-4000-8000-000000000027,m0000001-0002-4000-8000-000000000002,2024-05-29,16.39,21.05,18.72,4456,AGMARKNET,2024-05-29 00:00:00
p8d82ae87-03f9-4000-8000-ab71063a-7cc,c0000001-0030-4000-8000-000000000030,m0000001-0005-4000-8000-000000000005,2024-05-29,34.23,50.33,42.28,3423,AGMARKNET,2024-05-29 00:00:00
p8be20fbe-aa59-4000-8000-ab70f850-03a,c0000001-0030-4000-8000-000000000030,m0000001-0021-4000-8000-000000000021,2024-05-29,36.82,48.74,42.78,3672,AGMARKNET,2024-05-29 00:00:00
pe6211994-0dc5-4000-8000-c000ca51-b98,c0000001-0005-4000-8000-000000000005,m0000001-0029-4000-8000-000000000029,2024-05-29,50.4,70.32,60.36,4172,AGMARKNET,2024-05-29 00:00:00
pbe9ace8a-bfb9-4000-8000-752685c8-e31,c0000001-0015-4000-8000-000000000015,m0000001-0001-4000-8000-000000000001,2024-05-29,117.69,147.59,132.64,626,AGMARKNET,2024-05-29 00:00:00
p6b6f52d2-2701-4000-8000-0a8a5cf8-7f3,c0000001-0015-4000-8000-000000000015,m0000001-0010-4000-8000-000000000010,2024-05-29,73.18,97.8,85.49,4389,AGMARKNET,2024-05-29 00:00:00
p8c79b646-fe67-4000-8000-9292f5df-6ad,c0000001-0001-4000-8000-000000000001,m0000001-0001-4000-8000-000000000001,2024-05-30,62.07,78.31,70.19,4359,AGMARKNET,2024-05-30 00:00:00
p4d52cea8-99cc-4000-8000-0b029469-9af,c0000001-0001-4000-8000-000000000001,m0000001-0001-4000-8000-000000000001,2024-05-30,66.05,86.83,76.44,288,AGMARKNET,2024-05-30 00:00:00
pef73626b-5240-4000-8000-3f13c2ca-5ac,c0000001-0001-4000-8000-000000000001,m0000001-0013-4000-8000-000000000013,2024-05-30,65.27,90.69,77.98,3538,AGMARKNET,2024-05-30 00:00:00
peb7f9fc4-cc7e-4000-8000-a7eee707-1d4,c0000001-0002-4000-8000-000000000002,m0000001-0013-4000-8000-000000000013,2024-05-30,53.34,77.18,65.26,1226,AGMARKNET,2024-05-30 00:00:00
pcfff1410-530a-4000-8000-142f5fa6-bf4,c0000001-0003-4000-8000-000000000003,m0000001-0010-4000-8000-000000000010,2024-05-30,17.22,24.98,21.1,1966,AGMARKNET,2024-05-30 00:00:00
p49448f95-581f-4000-8000-c626dfd1-a92,c0000001-0009-4000-8000-000000000009,m0000001-0012-4000-8000-000000000012,2024-05-30,34.2,42.66,38.43,1272,AGMARKNET,2024-05-30 00:00:00
p32ef58c0-d146-4000-8000-0903a452-64f,c0000001-0017-4000-8000-000000000017,m0000001-0023-4000-8000-000000000023,2024-05-30,124.27,168.25,146.26,4553,AGMARKNET,2024-05-30 00:00:00
pa166958a-073c-4000-8000-0a2e93ec-f3b,c0000001-0020-4000-8000-000000000020,m0000001-0009-4000-8000-000000000009,2024-05-30,38.93,48.33,43.63,1091,AGMARKNET,2024-05-30 00:00:00
p463d488c-ea15-4000-8000-057805dc-152,c0000001-0021-4000-8000-000000000021,m0000001-0001-4000-8000-000000000001,2024-05-30,57.64,77.38,67.51,732,AGMARKNET,2024-05-30 00:00:00
p8eb8ced3-66d5-4000-8000-6bea6a1d-6eb,c0000001-0027-4000-8000-000000000027,m0000001-0021-4000-8000-000000000021,2024-05-30,19.08,25.3,22.19,1032,AGMARKNET,2024-05-30 00:00:00
pba0b1d08-138c-4000-8000-30abcd9f-1eb,c0000001-0030-4000-8000-000000000030,m0000001-0018-4000-8000-000000000018,2024-05-30,54.86,69.8,62.33,4770,AGMARKNET,2024-05-30 00:00:00
p6626a851-3660-4000-8000-d244e649-500,c0000001-0030-4000-8000-000000000030,m0000001-0030-4000-8000-000000000030,2024-05-30,37.67,55.13,46.4,1997,AGMARKNET,2024-05-30 00:00:00
pd66afa6a-ddf9-4000-8000-85796baf-562,c0000001-0005-4000-8000-000000000005,m0000001-0001-4000-8000-000000000001,2024-05-30,29.4,40.6,35.0,4442,AGMARKNET,2024-05-30 00:00:00
pe1b88f98-ee6e-4000-8000-0384cc26-a20,c0000001-0005-4000-8000-000000000005,m0000001-0014-4000-8000-000000000014,2024-05-30,61.38,85.96,73.67,3194,AGMARKNET,2024-05-30 00:00:00
pdd710f97-38d2-4000-8000-d9250428-bcd,c0000001-0034-4000-8000-000000000034,m0000001-0021-4000-8000-000000000021,2024-05-30,36.81,53.79,45.3,3127,AGMARKNET,2024-05-30 00:00:00
p20776226-4a67-4000-8000-d46b195b-ba5,c0000001-0001-4000-8000-000000000001,m0000001-0008-4000-8000-000000000008,2024-05-31,46.29,66.07,56.18,2663,AGMARKNET,2024-05-31 00:00:00
p621d89c6-b4dd-4000-8000-f27a07d4-5ef,c0000001-0006-4000-8000-000000000006,m0000001-0020-4000-8000-000000000020,2024-05-31,39.09,53.35,46.22,3529,AGMARKNET,2024-05-31 00:00:00
pc09e8139-2eaa-4000-8000-4c170823-95f,c0000001-0008-4000-8000-000000000008,m0000001-0029-4000-8000-000000000029,2024-05-31,56.8,72.0,64.4,1212,AGMARKNET,2024-05-31 00:00:00
p18cbfcda-fa74-4000-8000-d9d3433b-c57,c0000001-0009-4000-8000-000000000009,m0000001-0005-4000-8000-000000000005,2024-05-31,29.09,38.69,33.89,315,AGMARKNET,2024-05-31 00:00:00
p7d4e954e-22c5-4000-8000-1b6225fb-3b4,c0000001-0010-4000-8000-000000000010,m0000001-0007-4000-8000-000000000007,2024-05-31,38.33,51.87,45.1,3559,AGMARKNET,2024-05-31 00:00:00
pff2362fc-93a6-4000-8000-3ee1ffbe-d3e,c0000001-0017-4000-8000-000000000017,m0000001-0008-4000-8000-000000000008,2024-05-31,89.14,114.02,101.58,1935,AGMARKNET,2024-05-31 00:00:00
pd4d9445e-3888-4000-8000-6a400c84-556,c0000001-0022-4000-8000-000000000022,m0000001-0010-4000-8000-000000000010,2024-05-31,30.92,40.46,35.69,2349,AGMARKNET,2024-05-31 00:00:00
p6d7380e9-6e91-4000-8000-f7a76738-9a7,c0000001-0026-4000-8000-000000000026,m0000001-0007-4000-8000-000000000007,2024-05-31,46.46,59.88,53.17,4020,AGMARKNET,2024-05-31 00:00:00
p24643a4c-27e3-4000-8000-ad4a3c5e-afc,c0000001-0026-4000-8000-000000000026,m0000001-0009-4000-8000-000000000009,2024-05-31,49.05,62.19,55.62,4216,AGMARKNET,2024-05-31 00:00:00
p73629dd4-2374-4000-8000-350db5d0-6ac,c0000001-0027-4000-8000-000000000027,m0000001-0003-4000-8000-000000000003,2024-05-31,31.18,41.02,36.1,498,AGMARKNET,2024-05-31 00:00:00
pa80f1c4a-d84a-4000-8000-6cae0faf-c06,c0000001-0030-4000-8000-000000000030,m0000001-0026-4000-8000-000000000026,2024-05-31,54.92,80.1,67.51,2770,AGMARKNET,2024-05-31 00:00:00
p7ee3b496-81ab-4000-8000-972b2561-ef7,c0000001-0030-4000-8000-000000000030,m0000001-0029-4000-8000-000000000029,2024-05-31,40.78,54.24,47.51,2853,AGMARKNET,2024-05-31 00:00:00
p1b2f2ae1-d60b-4000-8000-a5743910-fc3,c0000001-0032-4000-8000-000000000032,m0000001-0019-4000-8000-000000000019,2024-05-31,57.11,78.39,67.75,470,AGMARKNET,2024-05-31 00:00:00
pbcca0eed-0d18-4000-8000-67a3f277-11e,c0000001-0015-4000-8000-000000000015,m0000001-0010-4000-8000-000000000010,2024-05-31,62.21,89.85,76.03,800,AGMARKNET,2024-05-31 00:00:00
p74cbc490-5b93-4000-8000-a9f9269d-7ea,c0000001-0002-4000-8000-000000000002,m0000001-0008-4000-8000-000000000008,2024-06-01,74.13,103.93,89.03,1807,AGMARKNET,2024-06-01 00:00:00
p54a3f51b-a201-4000-8000-8bf2dc1b-726,c0000001-0002-4000-8000-000000000002,m0000001-0017-4000-8000-000000000017,2024-06-01,36.92,46.84,41.88,1078,AGMARKNET,2024-06-01 00:00:00
p22bc51f5-e86e-4000-8000-f9761617-2d9,c0000001-0002-4000-8000-000000000002,m0000001-0021-4000-8000-000000000021,2024-06-01,40.02,59.56,49.79,4855,AGMARKNET,2024-06-01 00:00:00
p93536ed0-09bd-4000-8000-044ccd10-29d,c0000001-0007-4000-8000-000000000007,m0000001-0019-4000-8000-000000000019,2024-06-01,61.8,76.48,69.14,4236,AGMARKNET,2024-06-01 00:00:00
p02221d2f-059e-4000-8000-9598cf5a-f1c,c0000001-0007-4000-8000-000000000007,m0000001-0022-4000-8000-000000000022,2024-06-01,46.95,64.95,55.95,4889,AGMARKNET,2024-06-01 00:00:00
p92270cf9-23ed-4000-8000-b127e87d-d42,c0000001-0008-4000-8000-000000000008,m0000001-0015-4000-8000-000000000015,2024-06-01,57.72,72.08,64.9,1298,AGMARKNET,2024-06-01 00:00:00
p36c6b3a4-ff24-4000-8000-c08e9f73-e38,c0000001-0009-4000-8000-000000000009,m0000001-0021-4000-8000-000000000021,2024-06-01,49.48,67.3,58.39,2749,AGMARKNET,2024-06-01 00:00:00
pe4ca8fb8-8195-4000-8000-264a6d6f-2be,c0000001-0010-4000-8000-000000000010,m0000001-0014-4000-8000-000000000014,2024-06-01,24.53,33.21,28.87,2123,AGMARKNET,2024-06-01 00:00:00
p9b7f0e14-c993-4000-8000-b98c3e49-4b7,c0000001-0010-4000-8000-000000000010,m0000001-0026-4000-8000-000000000026,2024-06-01,55.47,78.77,67.12,3366,AGMARKNET,2024-06-01 00:00:00
pa22bd064-1f40-4000-8000-ccdceed2-d4c,c0000001-0016-4000-8000-000000000016,m0000001-0017-4000-8000-000000000017,2024-06-01,58.75,76.53,67.64,451,AGMARKNET,2024-06-01 00:00:00
pd70c6c06-11aa-4000-8000-3aaf8fc7-4d7,c0000001-0016-4000-8000-000000000016,m0000001-0029-4000-8000-000000000029,2024-06-01,51.04,74.0,62.52,4060,AGMARKNET,2024-06-01 00:00:00
p86ce3807-5a68-4000-8000-ccd97040-905,c0000001-0020-4000-8000-000000000020,m0000001-0026-4000-8000-000000000026,2024-06-01,68.91,95.83,82.37,2578,AGMARKNET,2024-06-01 00:00:00
pfe1ee81f-d33c-4000-8000-2b19f7c1-739,c0000001-0020-4000-8000-000000000020,m0000001-0027-4000-8000-000000000027,2024-06-01,67.67,93.95,80.81,997,AGMARKNET,2024-06-01 00:00:00
p3107a06d-59f4-4000-8000-e74c29ca-e28,c0000001-0022-4000-8000-000000000022,m0000001-0018-4000-8000-000000000018,2024-06-01,44.85,63.15,54.0,2657,AGMARKNET,2024-06-01 00:00:00
pa2f04844-7b2f-4000-8000-3e14549c-21a,c0000001-0026-4000-8000-000000000026,m0000001-0015-4000-8000-000000000015,2024-06-01,21.28,31.38,26.33,4498,AGMARKNET,2024-06-01 00:00:00
pdc8cf4cd-8358-4000-8000-72cf8990-39d,c0000001-0027-4000-8000-000000000027,m0000001-0006-4000-8000-000000000006,2024-06-01,29.03,37.95,33.49,3375,AGMARKNET,2024-06-01 00:00:00
p74fd842d-86cf-4000-8000-0501e8fd-e46,c0000001-0028-4000-8000-000000000028,m0000001-0028-4000-8000-000000000028,2024-06-01,28.68,37.48,33.08,4531,AGMARKNET,2024-06-01 00:00:00
p8619177a-8e03-4000-8000-59de049d-796,c0000001-0029-4000-8000-000000000029,m0000001-0020-4000-8000-000000000020,2024-06-01,22.92,31.46,27.19,4957,AGMARKNET,2024-06-01 00:00:00
pb18e9d36-3599-4000-8000-e22ed860-247,c0000001-0032-4000-8000-000000000032,m0000001-0016-4000-8000-000000000016,2024-06-01,111.13,157.83,134.48,2483,AGMARKNET,2024-06-01 00:00:00
p04092f8a-0902-4000-8000-c4c349f0-107,c0000001-0031-4000-8000-000000000031,m0000001-0029-4000-8000-000000000029,2024-06-01,63.49,90.45,76.97,2227,AGMARKNET,2024-06-01 00:00:00
pd045b9f7-7d19-4000-8000-eb48064b-fdf,c0000001-0009-4000-8000-000000000009,m0000001-0010-4000-8000-000000000010,2024-06-02,32.93,46.27,39.6,4232,AGMARKNET,2024-06-02 00:00:00
p2199a322-591f-4000-8000-11f5b989-a9a,c0000001-0017-4000-8000-000000000017,m0000001-0002-4000-8000-000000000002,2024-06-02,133.59,186.57,160.08,4885,AGMARKNET,2024-06-02 00:00:00
p07f57460-916c-4000-8000-8768b939-8d6,c0000001-0021-4000-8000-000000000021,m0000001-0013-4000-8000-000000000013,2024-06-02,21.02,27.62,24.32,2329,AGMARKNET,2024-06-02 00:00:00
p662829ff-17ca-4000-8000-829467c6-62c,c0000001-0026-4000-8000-000000000026,m0000001-0023-4000-8000-000000000023,2024-06-02,23.63,32.69,28.16,2070,AGMARKNET,2024-06-02 00:00:00
pc09098b5-7dc4-4000-8000-8a7b905e-c68,c0000001-0028-4000-8000-000000000028,m0000001-0023-4000-8000-000000000023,2024-06-02,39.94,57.66,48.8,2788,AGMARKNET,2024-06-02 00:00:00
p6561270b-62e2-4000-8000-85c5f270-f0c,c0000001-0029-4000-8000-000000000029,m0000001-0011-4000-8000-000000000011,2024-06-02,22.66,28.66,25.66,3772,AGMARKNET,2024-06-02 00:00:00
p676aace4-058c-4000-8000-f93d0fb2-024,c0000001-0032-4000-8000-000000000032,m0000001-0020-4000-8000-000000000020,2024-06-02,113.09,165.09,139.09,2373,AGMARKNET,2024-06-02 00:00:00
pdac1bbf8-54f1-4000-8000-f9015cec-fae,c0000001-0032-4000-8000-000000000032,m0000001-0026-4000-8000-000000000026,2024-06-02,115.3,142.06,128.68,3241,AGMARKNET,2024-06-02 00:00:00
p04a004ef-da1b-4000-8000-120df9c9-d77,c0000001-0031-4000-8000-000000000031,m0000001-0029-4000-8000-000000000029,2024-06-02,40.14,59.28,49.71,2060,AGMARKNET,2024-06-02 00:00:00
pb4f5deb1-6004-4000-8000-5dda9b28-753,c0000001-0034-4000-8000-000000000034,m0000001-0006-4000-8000-000000000006,2024-06-02,34.29,46.25,40.27,1710,AGMARKNET,2024-06-02 00:00:00
p26695a64-7a03-4000-8000-c9c79543-f92,c0000001-0006-4000-8000-000000000006,m0000001-0016-4000-8000-000000000016,2024-06-03,65.25,91.51,78.38,1196,AGMARKNET,2024-06-03 00:00:00
p3bf76453-71c1-4000-8000-e688c128-253,c0000001-0007-4000-8000-000000000007,m0000001-0005-4000-8000-000000000005,2024-06-03,54.96,77.1,66.03,2305,AGMARKNET,2024-06-03 00:00:00
p888ce1f4-a9fe-4000-8000-6712942a-194,c0000001-0007-4000-8000-000000000007,m0000001-0010-4000-8000-000000000010,2024-06-03,50.69,67.41,59.05,3688,AGMARKNET,2024-06-03 00:00:00
pe5c468a5-536d-4000-8000-c3e583fe-82b,c0000001-0008-4000-8000-000000000008,m0000001-0012-4000-8000-000000000012,2024-06-03,63.55,89.05,76.3,1822,AGMARKNET,2024-06-03 00:00:00
pa7cf4ef5-f3d8-4000-8000-34083221-e14,c0000001-0009-4000-8000-000000000009,m0000001-0001-4000-8000-000000000001,2024-06-03,45.81,57.45,51.63,3803,AGMARKNET,2024-06-03 00:00:00
pcb3222dd-d70d-4000-8000-955e2bf1-1ea,c0000001-0023-4000-8000-000000000023,m0000001-0027-4000-8000-000000000027,2024-06-03,24.49,36.49,30.49,2009,AGMARKNET,2024-06-03 00:00:00
pb8b7dd4e-4a91-4000-8000-0ae69ccf-322,c0000001-0027-4000-8000-000000000027,m0000001-0006-4000-8000-000000000006,2024-06-03,21.96,30.82,26.39,4189,AGMARKNET,2024-06-03 00:00:00
pce55978d-cb71-4000-8000-2d0eb7fc-6e4,c0000001-0027-4000-8000-000000000027,m0000001-0010-4000-8000-000000000010,2024-06-03,39.14,52.88,46.01,1315,AGMARKNET,2024-06-03 00:00:00
p44f1e5eb-b837-4000-8000-b80d7a38-ebd,c0000001-0027-4000-8000-000000000027,m0000001-0020-4000-8000-000000000020,2024-06-03,41.29,55.41,48.35,4692,AGMARKNET,2024-06-03 00:00:00
p63ef25f1-5769-4000-8000-2ffebfb3-b31,c0000001-0028-4000-8000-000000000028,m0000001-0018-4000-8000-000000000018,2024-06-03,47.99,64.65,56.32,552,AGMARKNET,2024-06-03 00:00:00
p80196977-120c-4000-8000-4a414125-dd5,c0000001-0029-4000-8000-000000000029,m0000001-0030-4000-8000-000000000030,2024-06-03,34.8,49.62,42.21,3987,AGMARKNET,2024-06-03 00:00:00
pa2995b7f-2b37-4000-8000-063ce911-1fa,c0000001-0015-4000-8000-000000000015,m0000001-0003-4000-8000-000000000003,2024-06-03,104.85,155.05,129.95,3589,AGMARKNET,2024-06-03 00:00:00
p16a72439-48c8-4000-8000-5d371174-bcf,c0000001-0031-4000-8000-000000000031,m0000001-0013-4000-8000-000000000013,2024-06-03,49.8,66.84,58.32,3993,AGMARKNET,2024-06-03 00:00:00
p39079b89-fdc0-4000-8000-aaf1e01c-f2f,c0000001-0031-4000-8000-000000000031,m0000001-0015-4000-8000-000000000015,2024-06-03,75.07,99.01,87.04,4830,AGMARKNET,2024-06-03 00:00:00
pd644831c-44b8-4000-8000-ea656ece-18f,c0000001-0007-4000-8000-000000000007,m0000001-0015-4000-8000-000000000015,2024-06-04,53.64,67.46,60.55,2313,AGMARKNET,2024-06-04 00:00:00
pa36bfefb-55ff-4000-8000-57bae3b7-9b9,c0000001-0017-4000-8000-000000000017,m0000001-0025-4000-8000-000000000025,2024-06-04,102.53,141.01,121.77,978,AGMARKNET,2024-06-04 00:00:00
p8f5de8bc-4eb6-4000-8000-b45331c8-21c,c0000001-0017-4000-8000-000000000017,m0000001-0027-4000-8000-000000000027,2024-06-04,99.22,140.86,120.04,2716,AGMARKNET,2024-06-04 00:00:00
p5721aaf3-2055-4000-8000-25a6a0dc-909,c0000001-0021-4000-8000-000000000021,m0000001-0011-4000-8000-000000000011,2024-06-04,45.51,58.47,51.99,1001,AGMARKNET,2024-06-04 00:00:00
p0350fd95-cc59-4000-8000-ebf55bf0-01f,c0000001-0022-4000-8000-000000000022,m0000001-0030-4000-8000-000000000030,2024-06-04,61.68,89.34,75.51,1868,AGMARKNET,2024-06-04 00:00:00
p2a4892ae-4d8b-4000-8000-9b0b119d-1ed,c0000001-0026-4000-8000-000000000026,m0000001-0030-4000-8000-000000000030,2024-06-04,41.55,59.77,50.66,436,AGMARKNET,2024-06-04 00:00:00
p3cfb3570-5779-4000-8000-bc8c11d7-a7f,c0000001-0027-4000-8000-000000000027,m0000001-0023-4000-8000-000000000023,2024-06-04,14.85,19.45,17.15,4215,AGMARKNET,2024-06-04 00:00:00
p413b185f-e6ac-4000-8000-49742065-83f,c0000001-0030-4000-8000-000000000030,m0000001-0009-4000-8000-000000000009,2024-06-04,74.16,103.48,88.82,286,AGMARKNET,2024-06-04 00:00:00
p927f02b2-20c4-4000-8000-ccbf22cb-634,c0000001-0030-4000-8000-000000000030,m0000001-0026-4000-8000-000000000026,2024-06-04,57.74,78.66,68.2,2664,AGMARKNET,2024-06-04 00:00:00
p0488e763-6543-4000-8000-703887c0-382,c0000001-0005-4000-8000-000000000005,m0000001-0029-4000-8000-000000000029,2024-06-04,44.28,62.06,53.17,1353,AGMARKNET,2024-06-04 00:00:00
pe9e07b92-5341-4000-8000-4b3a6fc0-350,c0000001-0015-4000-8000-000000000015,m0000001-0010-4000-8000-000000000010,2024-06-04,116.04,162.76,139.4,2631,AGMARKNET,2024-06-04 00:00:00
p2e95b4d4-1f79-4000-8000-d12d9264-da5,c0000001-0015-4000-8000-000000000015,m0000001-0028-4000-8000-000000000028,2024-06-04,82.36,103.0,92.68,1871,AGMARKNET,2024-06-04 00:00:00
p26d3eaf5-4ac0-4000-8000-e14aa62c-f3e,c0000001-0015-4000-8000-000000000015,m0000001-0029-4000-8000-000000000029,2024-06-04,112.85,143.07,127.96,3092,AGMARKNET,2024-06-04 00:00:00
p054bfd01-ab6c-4000-8000-89835807-5fe,c0000001-0034-4000-8000-000000000034,m0000001-0019-4000-8000-000000000019,2024-06-04,65.09,86.71,75.9,2139,AGMARKNET,2024-06-04 00:00:00
p07d60231-13cb-4000-8000-4f0a76bc-42d,c0000001-0002-4000-8000-000000000002,m0000001-0007-4000-8000-000000000007,2024-06-05,65.08,93.96,79.52,494,AGMARKNET,2024-06-05 00:00:00
p45f748d3-c1d4-4000-8000-1c9de83a-744,c0000001-0010-4000-8000-000000000010,m0000001-0001-4000-8000-000000000001,2024-06-05,66.81,85.65,76.23,1005,AGMARKNET,2024-06-05 00:00:00
p557b9a7a-5e4b-4000-8000-72fa52df-f68,c0000001-0017-4000-8000-000000000017,m0000001-0030-4000-8000-000000000030,2024-06-05,147.67,211.75,179.71,2433,AGMARKNET,2024-06-05 00:00:00
pa5589302-52e1-4000-8000-f64c18d2-a1f,c0000001-0020-4000-8000-000000000020,m0000001-0003-4000-8000-000000000003,2024-06-05,54.58,68.68,61.63,1619,AGMARKNET,2024-06-05 00:00:00
p4d982041-787c-4000-8000-2c66cff8-daa,c0000001-0022-4000-8000-000000000022,m0000001-0004-4000-8000-000000000004,2024-06-05,63.85,79.99,71.92,2062,AGMARKNET,2024-06-05 00:00:00
p788f4654-99f6-4000-8000-f5525239-c06,c0000001-0026-4000-8000-000000000026,m0000001-0003-4000-8000-000000000003,2024-06-05,46.01,65.43,55.72,4986,AGMARKNET,2024-06-05 00:00:00
pc07fed45-c051-4000-8000-1fb7a3e0-b14,c0000001-0028-4000-8000-000000000028,m0000001-0017-4000-8000-000000000017,2024-06-05,40.88,60.14,50.51,397,AGMARKNET,2024-06-05 00:00:00
pd6c51d29-32a5-4000-8000-5e35d6a9-59e,c0000001-0029-4000-8000-000000000029,m0000001-0006-4000-8000-000000000006,2024-06-05,33.71,45.07,39.39,4369,AGMARKNET,2024-06-05 00:00:00
pfabc2581-a56e-4000-8000-682c852a-f58,c0000001-0029-4000-8000-000000000029,m0000001-0027-4000-8000-000000000027,2024-06-05,36.8,54.06,45.43,4924,AGMARKNET,2024-06-05 00:00:00
p830357d7-06fe-4000-8000-786871d6-35c,c0000001-0032-4000-8000-000000000032,m0000001-0028-4000-8000-000000000028,2024-06-05,62.53,82.85,72.69,1340,AGMARKNET,2024-06-05 00:00:00
pa77f46ad-89d0-4000-8000-a3a32317-f8e,c0000001-0015-4000-8000-000000000015,m0000001-0022-4000-8000-000000000022,2024-06-05,55.55,82.65,69.1,3331,AGMARKNET,2024-06-05 00:00:00
p7040b4b5-83f7-4000-8000-2184477e-89a,c0000001-0034-4000-8000-000000000034,m0000001-0007-4000-8000-000000000007,2024-06-05,58.23,73.47,65.85,3839,AGMARKNET,2024-06-05 00:00:00
p5219ab7c-7058-4000-8000-554b131b-0d7,c0000001-0034-4000-8000-000000000034,m0000001-0016-4000-8000-000000000016,2024-06-05,35.76,48.8,42.28,4692,AGMARKNET,2024-06-05 00:00:00
p1a77ee39-7160-4000-8000-285286db-54c,c0000001-0001-4000-8000-000000000001,m0000001-0004-4000-8000-000000000004,2024-06-06,64.19,83.53,73.86,4915,AGMARKNET,2024-06-06 00:00:00
p7dd32f1a-7865-4000-8000-ffedbef9-260,c0000001-0007-4000-8000-000000000007,m0000001-0004-4000-8000-000000000004,2024-06-06,39.57,56.37,47.97,1463,AGMARKNET,2024-06-06 00:00:00
p5acf2ad9-ab9b-4000-8000-778e0f15-c23,c0000001-0007-4000-8000-000000000007,m0000001-0004-4000-8000-000000000004,2024-06-06,59.33,79.79,69.56,3465,AGMARKNET,2024-06-06 00:00:00
p948048ac-1988-4000-8000-971e3414-093,c0000001-0008-4000-8000-000000000008,m0000001-0011-4000-8000-000000000011,2024-06-06,60.09,83.77,71.93,2185,AGMARKNET,2024-06-06 00:00:00
pc66547e7-a2a1-4000-8000-a7423430-79e,c0000001-0008-4000-8000-000000000008,m0000001-0013-4000-8000-000000000013,2024-06-06,94.57,127.59,111.08,4599,AGMARKNET,2024-06-06 00:00:00
pdbde5c88-1f1e-4000-8000-f66fb2cf-ead,c0000001-0017-4000-8000-000000000017,m0000001-0024-4000-8000-000000000024,2024-06-06,98.43,131.89,115.16,2029,AGMARKNET,2024-06-06 00:00:00
p0f84a48b-617f-4000-8000-e95516fe-c62,c0000001-0022-4000-8000-000000000022,m0000001-0025-4000-8000-000000000025,2024-06-06,48.48,68.48,58.48,2400,AGMARKNET,2024-06-06 00:00:00
p05e589aa-f384-4000-8000-d38714c1-1c2,c0000001-0027-4000-8000-000000000027,m0000001-0013-4000-8000-000000000013,2024-06-06,28.94,37.16,33.05,1487,AGMARKNET,2024-06-06 00:00:00
p4fb1d167-006f-4000-8000-991d0d02-0bf,c0000001-0029-4000-8000-000000000029,m0000001-0017-4000-8000-000000000017,2024-06-06,22.86,31.18,27.02,3402,AGMARKNET,2024-06-06 00:00:00
p42b7310b-db61-4000-8000-323e99db-ee0,c0000001-0029-4000-8000-000000000029,m0000001-0017-4000-8000-000000000017,2024-06-06,42.98,57.7,50.34,2139,AGMARKNET,2024-06-06 00:00:00
p335f899c-ebad-4000-8000-45b72d4b-542,c0000001-0030-4000-8000-000000000030,m0000001-0017-4000-8000-000000000017,2024-06-06,60.33,84.35,72.34,3756,AGMARKNET,2024-06-06 00:00:00
pdcabbe88-c7bc-4000-8000-27b986f5-e2c,c0000001-0030-4000-8000-000000000030,m0000001-0021-4000-8000-000000000021,2024-06-06,61.87,83.59,72.73,3842,AGMARKNET,2024-06-06 00:00:00
p18b306c4-69f6-4000-8000-f7ae855c-6e1,c0000001-0032-4000-8000-000000000032,m0000001-0019-4000-8000-000000000019,2024-06-06,62.74,93.66,78.2,993,AGMARKNET,2024-06-06 00:00:00
p70cbb983-5f3a-4000-8000-10f94e03-857,c0000001-0015-4000-8000-000000000015,m0000001-0014-4000-8000-000000000014,2024-06-06,97.05,141.19,119.12,3268,AGMARKNET,2024-06-06 00:00:00
p956760dd-5b3d-4000-8000-15e8cfd8-472,c0000001-0031-4000-8000-000000000031,m0000001-0007-4000-8000-000000000007,2024-06-06,46.19,64.45,55.32,3463,AGMARKNET,2024-06-06 00:00:00
pf0667309-c312-4000-8000-0b5e4a88-a60,c0000001-0031-4000-8000-000000000031,m0000001-0014-4000-8000-000000000014,2024-06-06,60.3,81.22,70.76,3647,AGMARKNET,2024-06-06 00:00:00
p20ec6050-8b88-4000-8000-bfd23a6e-4a0,c0000001-0002-4000-8000-000000000002,m0000001-0023-4000-8000-000000000023,2024-06-07,68.14,86.32,77.23,2512,AGMARKNET,2024-06-07 00:00:00
pbd2b41fa-c77d-4000-8000-b3c152dd-363,c0000001-0006-4000-8000-000000000006,m0000001-0021-4000-8000-000000000021,2024-06-07,51.65,65.57,58.61,2855,AGMARKNET,2024-06-07 00:00:00
